p_comments_count,p_caption,p_ig_id,p_is_comment_enabled,p_like_count,p_media_type,p_owner,p_shortcode,p_timestamp,p_username,p_views_count,p_location,p_location_id,c_username,c_timestamp,c_text,c_like_count,c_id,c_parent_id
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,samich.jpg,2020-06-20 03:17:19,@killerdashthezombie me,,17956220455334668,1.78455397702109e+16
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,ok_nice_baby,2020-06-20 03:19:19,"@killerdashthezombie Eminem, dababy, Eazy-e, Logic,snoop dogg,Joyner Lucas, Mac Miller, 2 pac, biggie, TOKYO’S REVENGE, ice cube, Kendrick Lamar, Freddie Dredd.

I’m not hatin on you but is just factual.",1.0,18068957605212312,1.78455397702109e+16
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,dqnvse,2020-06-20 09:56:53,@killerdashthezombie lil peep,,17889036241575594,1.78455397702109e+16
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,kingwwort,2020-06-20 10:44:13,@killerdashthezombie literally anybody,4.0,18104751997150206,1.78455397702109e+16
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,i.n.t.o.k,2020-06-26 02:14:28,@killerdashthezombie i mean i never knew i rapper called me but...,,17881616794642969,1.78455397702109e+16
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,ben__dalton__,2020-06-20 01:26:17,Go back to Twitter twitter,97.0,17881116094645461,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,no._.bodylikesyou,2020-06-20 01:26:30,No one said it wasn’t 🤣,9.0,17967183850314758,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,borderjumpingjared,2020-06-20 01:27:21,Today's Friday and tommorows Saturday 😳,3.0,17861194603951424,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,aydin_ysn.x,2020-06-20 01:28:07,Ne diyon amk,4.0,17847004955171064,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,kinglovejoy_,2020-06-20 01:30:43,✊🏾✊🏻✊🏾✊🏻,2.0,17851716110079923,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,sam.mccollough,2020-06-20 01:30:47,twitter on instagram😳,4.0,18109658014185906,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,davide_gerial,2020-06-20 01:31:15,"6 posts in 3 hours to say the same thing over and over again, why?",44.0,17872554115754058,
144,,2335357436659587102,True,10150,IMAGE,471188176,CBo2zcjqVge,2020-06-19,twitter,,,,i.n.t.o.k,2020-06-26 02:14:08,@davide_gerial why not?,,17931968632386946,1.7872554115754058e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,cewekstory,2020-06-19 23:36:55,Impossible 😏,1.0,17844747287224455,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,tillylaawaris,2020-06-19 23:39:07,Twitter is a cult of deception.,24.0,18058833046235038,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,therealmrdudephil,2020-06-19 23:39:37,But they don't see you.,31.0,17861825479946858,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,jonoftheweek,2020-06-20 00:00:43,I bet disabled people can’t stand people like her😭or stand in general,18.0,17864203147882557,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,ghita.____,2020-06-20 15:56:01,@jonoftheweek NO... NO,1.0,17844756926201960,1.7864203147882556e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,tsagarson,2020-06-20 00:23:24,Twitter if you post me! I will kill you! Bang bang bang,,17860885624955141,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,da_nielle1723,2020-06-20 00:40:23,I like the message,1.0,17888991331573589,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,x.mariacl,2020-06-20 00:48:51,kkkkkkk,1.0,18098566000165305,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,_w_u_l_f_,2020-06-20 05:20:50,Ok,1.0,17880987259652939,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,vipuppp,2020-06-20 07:13:57,👍👍👍,1.0,17847611165156739,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,milad_heidaryan,2020-06-20 11:20:47,👌,1.0,17911428952450583,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,madisonst.spamss,2020-06-20 11:44:03,it’s ok twitter. we’re one tweet away from solving racism❤️,7.0,17891051797537416,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,ray.shuffler,2020-06-20 15:43:12,She did it guys! She solved the world's problem for disable people,5.0,17879485429664114,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,remorse_shadow,2020-06-21 02:10:58,Follow and dm @team.aceu 💙👀,1.0,17891060764548858,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,nawawi9011,2020-06-21 17:04:19,@nawawiachmad192 @nawawiachmad634 @microsoft @android @windows @nawawi9011 @instagram,3.0,17876697718726596,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,jujukinks,2020-06-22 15:46:18,????????????,1.0,17844990932197482,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,supportcrystal,2020-06-23 16:14:45,Hi,1.0,17940570649371810,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,pluviophile1905,2020-06-24 09:44:46,Merhaba arkadaşlar tüm dünyada başgösteren bu pandemi sürecinde çoğu insan iş ve gelir sıkıntısı yaşamakta buna rağmen okuduğumuz üniversitenin ( Lefke Avrupa Üniversitesi ) bu süreçte bize destek çıkacağını sanarken malesef yaz okuluna zam yaptı. Fiyatların düşmesi için Bunu yaparken sizlerinde yardımına ihtiyacımız var ! Bugün saat 13:00 da Twitter’da şu Hashtag; #laudesoygunvar ile olacağız desteklerinizi bekliyoruz,1.0,17877763324713781,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,iamkingyc,2020-06-27 00:17:34,@twitter check dm 🙏🏿,,18057812356241475,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,tweeetzar,2020-06-29 19:39:06,Check out my memes,,17880465637664466,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,butwedo,2020-06-30 01:20:53,👏👏👏👏👏👏🔥🔥🔥🔥,1.0,17854382882081063,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,killerdashthezombie,2020-06-19 23:06:47,"Name a Better Rapper than Me, I'll Wait! 🤔",2.0,17897424685512492,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,zontzoitzontzoit,2020-06-19 23:08:42,@killerdashthezombie literally every rapper-,9.0,17897204311519893,1.7897424685512492e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,fake_giveaway,2020-06-19 23:36:10,@killerdashthezombie Ima be real I bet cardi B is better than you and she has someone write her raps🤡🤡,5.0,17892029086555056,1.7897424685512492e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,al.oyi,2020-06-20 00:40:25,"@killerdashthezombie 69,nicki minaj,cardi b, eminem, ksiolajidebt, deji , logan paul, future, drake, staysolidrocky, gummy bear official, crazy frog,",,17847596837183831,1.7897424685512492e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,xblackwindhowls,2020-06-20 05:38:40,@killerdashthezombie anyone alive,2.0,18098452540161883,1.7897424685512492e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,noike.chief,2020-06-20 21:06:37,All other disabled people: damn,1.0,17906654476464717,1.7897424685512492e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,notkareemsawan_,2020-06-19 23:06:50,I made my Instagram into a game,11.0,17861921959941579,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,wc._qt,2020-06-20 04:25:00,@beginning_of.mazee omg that was amazing,3.0,17880870169637988,1.786192195994158e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,sxmuel_0,2020-06-20 10:12:43,@beginning_of.mazee actually worth it,1.0,17867458813863091,1.786192195994158e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,elizaoao,2020-06-20 11:30:56,@sxmuel_0 I’m stuck where do I go after enchanting my stuff,,17859719164983826,1.786192195994158e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,sxmuel_0,2020-06-20 18:10:59,@elizaoao into the portal,,18092933710168404,1.786192195994158e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,elizaoao,2020-06-20 19:05:07,@sxmuel_0 what portal bruh,,17911880578445054,1.786192195994158e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,elizaoao,2020-06-20 19:07:30,@sxmuel_0 nvm found it thx,1.0,17844124229234223,1.786192195994158e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,aerrillaga,2020-06-19 23:08:32,With one tweet she solved world problems for diabled people 🤡,52.0,17872104463775396,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,danieltloz_,2020-06-20 03:14:21,@aerrillaga while you did nothing,5.0,17868449179815903,1.7872104463775396e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,aerrillaga,2020-06-20 03:21:42,"@danieltloz_ complaining about white liberals like you is way better tho, take out your mask jew 🤡",1.0,17881108267649772,1.7872104463775396e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,danieltloz_,2020-06-20 03:32:07,"@aerrillaga ok but you should put a mask on, that ""quarantine look"" ain't it at all. You are a joke lmao",5.0,18020766721301720,1.7872104463775396e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,aerrillaga,2020-06-20 03:50:10,"@danieltloz_ good thing is black people is breaking the bones to your kind. Syop pretending you care, you racist juden",,17858847805994247,1.7872104463775396e+16
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,shanobie_,2020-06-19 23:10:32,What if they blind tho? 🥴,5.0,17953401958337309,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,emre.323232,2020-06-19 23:13:50,Hello kizlar atesli bi sohbet icin dm ye 24 santim 🔥🔥🔥🔥,,18016985782284720,
56,,2335287532266079286,True,5955,IMAGE,471188176,CBom6NBHkQ2,2020-06-19 00:00:00,twitter,,,,234y_,2020-06-19 23:30:05,❤️,1.0,17864217676889406,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,thereal_gio_scaglia,2020-06-20 17:35:32,Okey,,17857359599006279,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,avaldoctor_official,2020-06-20 17:58:37,🙌,,17880994255649703,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,leathereal1,2020-06-20 18:20:42,All black lives matter ✊🏼✊🏽✊🏾,,18146752897011950,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,a_human_named_liam,2020-06-20 19:24:51,simp,,18059389501229126,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,x_meliiii,2020-06-20 20:46:29,We get it,,17857321532005962,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,rounsavallmaryann,2020-06-20 21:38:08,Every life matters,,18134865439073724,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,veee143,2020-06-20 23:10:19,So does white women so does white women so does white women,,17927379874401067,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,viviennethompson,2020-06-20 23:59:47,Black and white women's lives matter,,18109088062131703,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,aidenmooremusic_inc,2020-06-21 00:01:38,“The most disrespected person in America is the black woman. The most unprotected person in America is the black woman. The most neglected person in America is the black woman.” -Malcom X,,18147425911009937,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,alexshingalaxy,2020-06-21 02:32:07,I think he's only for the girls lol 😂,,17937900895374373,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,grant_giguere,2020-06-21 06:47:46,No lives matter,,17879813020661086,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,toodleboop,2020-06-21 14:54:15,My couldn’t it be all black lives matter lol,,17881215532641370,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,jantcho,2020-06-21 20:12:19,"African lives matter
Venezuelan lives matter
Children lives matter",,17927342743398215,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,jujukinks,2020-06-22 15:47:06,NOW STOP DELETING MY TWEETS WHEN I CLOXK WHITE SUPREMACISTS,,17886426676600482,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,ananda.murmu.3910829,2020-06-24 16:47:02,❤️sabyasachi,,17881507225652654,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,butwedo,2020-06-30 01:20:20,🔥🔥🔥🔥🔥🔥👏👏👏❤️❤️❤️,1,17908434649463093,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,kaju.kartik999,2020-06-20 12:25:25,All do tho…,1,18067559749221736,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,thomas_somebody,2020-06-20 12:31:33,Black males be like bruh,,17854580240071902,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:45:29,Nice,1,17887521607580204,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:45:42,Every person lives matter ❤️🔥😍,2,17862976909907908,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:45:53,Every human being lives matter ❤️,2,17900402344501354,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:46:00,Every colour lives matter,2,17857575607996781,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:46:06,Every religion lives matter,2,17862932611924753,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:46:22,Every county lives matter,2,18120665938116911,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:46:27,Every human being lives matter,2,18098962051163619,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,syedsalmanrafiq,2020-06-20 13:46:39,Every animal lives matter,2,18058606627225143,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,sharrowbeats,2020-06-20 14:41:15,"No matter what gender, what color of skin, every life has its meaning and nobody should be wrongly tortured or even killed",1,18108686920094710,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,aur3m,2020-06-20 15:34:32,@suzanne_mgl pourquoi tu likes ça,,17858788723996427,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,aur3m,2020-06-20 15:46:05,T'as pas twitter normalement,,17863258693910295,17858788723996427
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,suzanne_mgl,2020-06-20 16:02:45,@aur3m j’ai liker tout mon feed sans regarder,,17860552546944858,17858788723996427
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,torrtor_,2020-06-20 17:20:44,The whites are MAD lol,2,18147263029058765,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,katie.jjjj,2020-06-20 17:35:23,this comments section disgusts me,,17846148107188138,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,xmia.unsyx,2020-06-20 07:34:56,"Black men’s lives also matter, black children’s lives also matter",2,17851426046118815,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,ughitslucifer,2020-06-20 08:05:36,this comment section disappoints me,5,17844859112229096,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,alekspice,2020-06-20 08:12:22,Except for Skai Jackson's,2,17872812751751867,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,six.paths.ant,2020-06-20 08:27:15,Simp,1,17888969221569404,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,supersouruben,2020-06-20 08:33:22,BLACK LIVES MATTER,2,17869382083814570,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,kieranbeer_,2020-06-20 08:43:22,White mens lives matter,,17902395427484429,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,marlenebrownv,2020-06-20 08:48:33,🌹absolutely,,17858814241999562,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,lizzylizzy1953,2020-06-20 08:58:07,ALL LIFE MATTERS,,18121599394107963,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,rachelecariaa,2020-06-20 09:23:02,True😘,,17848253420168423,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,ddnka,2020-06-20 10:00:53,y only 5 lines?? We need way more!!!,,17920736149420377,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,world_account_official,2020-06-20 10:30:03,White mans lives matter,,17862986776926507,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,xpozedyew_yt,2020-06-20 10:37:38,Y does with have Instagram and Instagram has Twitter??????!?!!!!!?,,18103986694183156,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,dayton_berg,2020-06-20 10:55:17,SIMP,,17926885825399812,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,aniket08_,2020-06-20 11:00:00,Ae chauda rupay chauda rupay chauda rupay. Kothambir ghya chauda rupayyyy,,17871725590768428,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,sergey.averin.2003,2020-06-20 11:15:53,Everyonelivesmattes,,18038461942260366,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,targetwalm,2020-06-20 12:05:57,YES THEY DO BAYBEEEEEEE ✊🏾,,17885987650605075,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,cytrud,2020-06-20 05:20:17,Quien sigue a twitter en instagram,1,17867590678838054,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,aimanhussain.official,2020-06-20 05:28:40,So mans life doesn't matter??,1,17889044149566984,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,wijayadeni79,2020-06-20 06:19:07,❤️❤️,1,18147959860027206,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,jonathan_swee19,2020-06-20 06:32:37,So men dont?,2,17967857491309742,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,bent7444,2020-06-20 06:44:41,All women matters also muslim women,1,17879246917664543,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,guagnanopaolo,2020-06-20 07:19:44,Good morning,1,17939490424371290,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,alexstp999,2020-06-20 01:56:58,That's stupid,1,17888790091570148,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,mendez._14,2020-06-20 02:05:55,One race human race one race human race one race human race no nascar one race human race,,18033495382267137,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,jacob_vestal,2020-06-20 02:10:14,Youre late to this party brand,1,17850316190130692,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,adnan._.chattha1,2020-06-20 02:28:09,Human lives matter 💯 Neegas lives never matter 👍,3,17857702052009217,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,moreshadythanu,2020-06-20 03:20:43,@adnan._.chattha1 delete your comment,3,17931192115386830,17857702052009217
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,ginnyspowers,2020-06-20 10:20:09,@adnan._.chattha1 @racist_comment_police,,17851392752113443,17857702052009217
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,adnan._.chattha1,2020-06-23 08:16:38,@ginnyspowers fok u and police too 😂,,18092156095170532,17857702052009217
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,levi_j.walker,2020-06-20 02:34:40,SIMP!!!,2,17855900276023448,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,oscar_rodriguez143,2020-06-20 02:43:59,"No lives matter, we're all gonna die",12,17852204144104386,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,pennylynn59,2020-06-20 02:44:09,What about black babies???,2,17844880766225060,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,perocornelius,2020-06-20 02:54:34,simp,1,17855997092054187,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,moreshadythanu,2020-06-20 03:18:29,All black lives matter,2,17860951108959072,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,coltonfox69,2020-06-20 16:37:15,@moreshadythanu not until black women lives matter,,17880190228657705,17860951108959072
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,iamhenryspencer,2020-06-20 18:18:55,@coltonfox69 no lives matter,,17915942503438126,17860951108959072
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,carteraidt,2020-06-20 03:20:46,Simp,2,17931588952388063,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,bring_it_ondown,2020-06-20 03:50:43,Twitter is a bunch of pandering clowns!,1,17887434631580941,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,therealgoldentrashcan,2020-06-20 04:22:39,"So,people cry about saying everybody matters? Well then nobody matters. Except for animals.",2,18033945670270092,
309,,2335286453279405529,True,11963,IMAGE,471188176,CBomqgIgDXZ,2020-06-19 00:00:00,twitter,,,,fxhd_117,2020-06-20 05:01:07,SO ARE YOU SAYING PALESTINIAN IS NOT MATTER?!,4,17863097638913101,
