p_comments_count,p_caption,p_ig_id,p_is_comment_enabled,p_like_count,p_media_type,p_owner,p_shortcode,p_timestamp,p_username,p_views_count,p_location,p_location_id,c_username,c_timestamp,c_text,c_like_count,c_id,c_parent_id
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,muhammad.bekas,2020-06-30 17:06:32,follo me,0,17971720195310140,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,ga3.lakashe2000,2020-06-30 17:07:25,💟👌👌,0,17957395288331728,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,m.shi33,2020-06-30 17:07:37,This is not available for Iranian people 😭😭😭😭😭😭😭😭😭😭😭😭,0,17928240259402304,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,arslanfarrukh,2020-06-30 17:07:39,@famialiyaan for Aliyaan. Try it at home. 😍,0,17856341969065327,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,carolinenishimura,2020-06-30 17:08:10,@brendagnery,0,17842831439270265,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,asim.pal.25,2020-06-30 17:08:38,😲😲😲😲😲😲😲,0,17870810629828603,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,bluethedinosaurus,2020-06-30 17:08:38,OwO,0,18112898437189168,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,asim.pal.25,2020-06-30 17:08:42,🔥🔥🔥🔥🔥🔥🔥🔥🔥,1,17961757663325289,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,denonxall,2020-06-30 17:09:04,👀👀🔥,0,17880035452680142,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,nidalaljabi,2020-06-30 17:09:55,This is gonna be 🔥🔥🔥🔥🔥🔥,0,17884306075628414,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,evren0773,2020-06-30 17:10:03,Woooowwwwww❤️🔥,0,18121796056117309,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,fashionhub_1820,2020-06-30 17:11:05,👍👍👍👍,0,17867915767870667,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,shraddhafaninsta,2020-06-30 17:05:04,👌👌👌,0,18149279083010256,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,shraddhafaninsta,2020-06-30 17:05:06,💙🖤💙🖤,0,17860918396955873,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,diegojustino7,2020-06-30 17:05:13,@erciliaabreu pro Bernardo rsrs,0,17843537978258482,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,pal_jaiveer,2020-06-30 17:05:29,😍😍😍😍😍😍😍😍😍😍,0,17885819629611850,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,blacklammat,2020-06-30 17:05:41,@esxdlr,0,17880443008666898,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,gustavo_witt,2020-06-30 17:05:48,@vanessakwitt,1,17845188980230744,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,didinwahidin14,2020-06-30 17:05:52,Tiger/Penguin,4,17864094256911539,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,zyilsoft,2020-06-30 17:05:53,Oof,1,18069106039212030,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,abelcarrion_05,2020-06-30 17:05:57,Ok,0,17862943978948368,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,ttorroo,2020-06-30 17:05:57,I'VE BEEN USING IT FOR LIKE SN HOUR😬😬😬😍😍😍 LOVE IT ! 5 STARS,0,17867109853892297,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,dafivepri,2020-06-30 17:05:59,Wow 👏👏👏👏🌈🌈🌈🔥🔥🔥🔥🔥,0,18104539684152919,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,simply_classic22,2020-06-30 17:06:19,👍@google,0,17906594311470526,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,record.i.g,2020-06-30 17:04:12,IM GOING FOR THE WORLD🌍 RECORD❎ FOR THE THE MOST VIEWED INSTAGRAM VIDEO🎥,0,17860108588989965,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,casey.scollo,2020-06-30 17:04:45,@lizzychock for Nakoa!!!,0,18059146762234548,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,googlesfact,2020-06-30 17:04:50,❤️,0,17842562234278093,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,iam_adithya__,2020-06-30 17:04:53,Lets damage the liver bro,0,18123329716129422,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,shraddhafaninsta,2020-06-30 17:05:00,😂😂,0,18148080976042828,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,nemanrasully,2020-06-30 17:05:01,😘😘😘😘😘💋💋💋💋💋,0,17968844770312456,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,deepanshu_aggrawal,2020-06-30 17:05:02,First command,0,17923299394417307,
155,Thought AR cats and tigers were fun? Now you can turn your home into #JurassicWorld with #AR dinosaurs. 🦕 Search for dinosaurs using your mobile device and tap “View in 3D” to see them in your room. Share your best creations using #Google3D & #3Ddinos. Tap the link in bio to learn more. 🦖,2343077335623203033,True,12639,VIDEO,1067259270,CCESGwvFvjZ,,google,68014.0,,,guigurui,2020-06-30 17:05:03,Omgggg😮🙌🏼🙌🏼🙌🏼🙌🏼,0,17855910338076889,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,halethekale.e,2020-06-30 22:56:52,"Hey google, where's the lesbian flag? You know, the L in LGBT? The first letter in the acronym?",4,17868513415862313,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,x._mars_spams_.x,2020-06-30 22:56:53,The lesbian flag would really bring this art piece together,1,18021281977302026,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,_samy__99,2020-06-30 22:59:47,👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,0,17863177015946274,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,rocksnmoss,2020-06-30 23:00:48,guess lesbians don’t exist,2,17894163505543702,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,x._mars_spams_.x,2020-06-30 23:03:27,It was literally in your drafts! Don’t clown yourself like this,0,17957707072332691,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,_yahia_messaoudi_,2020-06-30 23:06:37,🤢🤮👎👎👎👎👎👎👎,0,17842980245278751,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,__l.e.o_____,2020-06-30 23:08:10,Basta bastaa bastaaaaa,0,18148834522013811,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,bigfatfroggies,2020-06-30 23:13:46,forgetting lesbians again i see,1,18150806878033381,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,kouaba1999,2020-06-30 23:17:00,@medical_information5,0,17871636007771179,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,narek6308,2020-06-30 23:24:18,👎 👎 👎 👎 👎 👎,0,17962401955322358,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,stefan.romascu69,2020-06-30 23:24:40,🤢🤢🤢🤢🤢🤢,0,17942030044368397,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,thatcactusflower,2020-06-30 23:26:19,Hey @google? Where’s the L?,1,17887366621603662,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,c0dename_47,2020-06-30 23:29:04,👎👎👎👎👎👎,0,17869752457817779,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,joni.schlechta,2020-06-30 23:30:03,where's the lesbian flag🙂,1,17903295439487553,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,manou_hadid,2020-06-30 23:37:25,نيك ماتكم 🖕🏿🖕🏿🖕🏿,0,17878498540702813,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,reid_e_d,2020-06-30 23:38:19,Are you calling all black people gay?!!,0,17892123175549070,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,manuelaruizgh,2020-06-30 23:39:22,lesbian?,1,18149867170043827,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,a3m_ory,2020-06-30 23:43:33,Allah is the greatest الله اكبر منك ... إنا لله وإنا اليه راجعون,1,17890094506574363,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,camryn_guy,2020-06-30 23:48:10,STOP ERASING LESBIANS FRON PRIDE,0,17881116529655699,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,salar.ni_,2020-06-30 23:48:43,LGBT = WORTH THAN COMMUNISM,1,17871536002804295,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,miserableromeo,2020-06-30 23:58:26,This comment section did not pass the vibe check🏳️‍🌈,0,17871527821784808,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,ayshathecrazyone,2020-06-30 23:58:38,😩😖,0,18110120560090888,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,khalil.fekid,2020-06-30 22:24:49,🤢🤢🤮,0,17859811448005430,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,ddh3l_,2020-06-30 22:30:33,😆,0,17888197492594343,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,emopplia,2020-06-30 22:34:31,WHERE’S THE L,2,17957517688326740,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,peachytan.bees,2020-06-30 22:37:08,"forgot the lesbian flag dudes, it’s literally the first letter how’d u miss it",2,17948616508347504,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,_.http._.sergio._.american._,2020-06-30 22:37:55,#pride,0,17849849021138537,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,kafilawyera_,2020-06-30 22:41:24,I dont like it,0,17886819271590904,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,mother_of_trans_youth,2020-06-30 22:43:53,🙌,0,17908749958461282,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,aleksej.petrovic_,2020-06-30 22:46:22,Nedo bog nikome,0,17879799385674208,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,aleksej.petrovic_,2020-06-30 22:46:24,Unfollow,0,17870864386797333,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,dary.axe,2020-06-30 22:50:20,Google is gei!!!,0,17864366584910479,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,x._mars_spams_.x,2020-06-30 22:50:47,Ah yes the gbt+ community. Where is your lesbian flag google!!!,2,17842948487280016,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,x._mars_spams_.x,2020-06-30 22:52:11,Don’t be shy! Put the lesbian flag!!!,2,17844399440248837,
594,"Today's #GoogleDoodle celebrates the life and legacy of American LGBTQ+ rights activist, performer, & self-identified drag queen Marsha P. Johnson. Tap the link in our bio to learn more about Marsha P. Johnson's legacy. #pride",2343042793893888988,True,23415,IMAGE,1067259270,CCEKQHPlYPc,2020-06-30 00:00:00,google,,,,xsvmy.x,2020-06-30 22:52:48,Unfollowed and #NOLGBT,0,18094526443194344,
